,imdb_id,original_title,avg_vote,release_year
917,tt0830515,Quantum of Solace,6.6,2008
1827,tt1731141,Ender's Game,6.6,2013
2210,tt0424095,Flushed Away,6.6,2006
949,tt0455824,Australia,6.6,2008
498,tt1084972,Wanted,6.6,2009
2247,tt0387808,Idiocracy,6.6,2006
2748,tt0085542,Fire and Ice,6.6,1983
2389,tt0356150,EuroTrip,6.6,2004
895,tt0243655,Wet Hot American Summer,6.6,2001
986,tt0865556,The Forbidden Kingdom,6.6,2008
2575,tt0427327,Hairspray,6.6,2007
2957,tt0115956,Courage Under Fire,6.6,1996
975,tt0481536,Harold & Kumar Escape from Guantanamo Bay,6.6,2008
2400,tt0363988,Secret Window,6.6,2004
1926,tt1951181,The Immigrant,6.6,2013
2650,tt0765120,My Blueberry Nights,6.6,2007
2974,tt0116191,Emma,6.6,1996
1147,tt0448694,Puss in Boots,6.6,2011
2863,tt0104389,The Hand that Rocks the Cradle,6.6,1992
829,tt0271027,Kiss of the Dragon,6.6,2001
2871,tt0103919,Candyman,6.6,1992
821,tt0266915,Rush Hour 2,6.6,2001
2091,tt0398017,Derailed,6.6,2005
2586,tt0425413,Run Fatboy Run,6.6,2007
2114,tt0391304,A Lot Like Love,6.6,2005
2876,tt0104231,Far and Away,6.6,1992
656,tt1226273,Edge of Darkness,6.6,2010
2357,tt0338348,The Polar Express,6.6,2004
1007,tt0861689,Blindness,6.6,2008
2898,tt0083000,Road Games,6.6,1981
2906,tt0082869,Outland,6.6,1981
2713,tt0087957,Purple Rain,6.6,1984
2910,tt0082533,The Howling,6.6,1981
2907,tt0082242,Dead & Buried,6.6,1981
2986,tt0118158,White Squall,6.6,1996
2287,tt0446046,Take the Lead,6.6,2006
2409,tt0368008,The Manchurian Candidate,6.6,2004
3012,tt0141926,U-571,6.6,2000
967,tt0443274,Vantage Point,6.6,2008
3065,tt0161081,What Lies Beneath,6.6,2000
2084,tt0340163,Hostage,6.6,2005
556,tt1294688,Last Night,6.6,2010
3056,tt0120913,Titan A.E.,6.6,2000
2595,tt0808279,Funny Games,6.6,2007
693,tt0145660,Austin Powers: The Spy Who Shagged Me,6.6,1999
2153,tt0357110,The Ballad of Jack and Rose,6.6,2005
2605,tt0829459,A Mighty Heart,6.6,2007
2309,tt0423169,Sherrybaby,6.6,2006
2727,tt0086034,Octopussy,6.6,1983
3039,tt0184894,Shanghai Noon,6.6,2000
3038,tt0183505,"Me, Myself & Irene",6.6,2000
2017,tt0089114,Explorers,6.6,1985
1904,tt2170299,Bad Words,6.6,2013
3031,tt0219699,The Gift,6.6,2000
771,tt0157503,Drop Dead Gorgeous,6.6,1999
848,tt0206314,Joy Ride,6.6,2001
977,tt0981227,Nick and Norah's Infinite Playlist,6.6,2008
2292,tt0450232,16 Blocks,6.6,2006
668,tt1196340,Inhale,6.6,2010
2026,tt0367594,Charlie and the Chocolate Factory,6.6,2005
1873,tt2404463,The Heat,6.6,2013
1550,tt2091473,Promised Land,6.6,2012
3236,tt0098084,Pet Sematary,6.6,1989
147,tt2883434,Black or White,6.6,2015
52,tt2503944,Burnt,6.6,2015
1454,tt1667889,Ice Age: Continental Drift,6.6,2012
3583,tt0107798,The Pelican Brief,6.6,1993
3712,tt0065377,Airport,6.6,1970
50,tt2446980,Joy,6.6,2015
421,tt1045772,I Love You Phillip Morris,6.6,2009
3579,tt0107144,Hot Shots! Part Deux,6.6,1993
1523,tt1568338,Man on a Ledge,6.6,2012
1464,tt1764651,The Expendables 2,6.6,2012
161,tt1951265,The Hunger Games: Mockingjay - Part 1,6.6,2014
3259,tt0098206,Road House,6.6,1989
44,tt2224026,Home,6.6,2015
182,tt1872181,The Amazing Spider-Man 2,6.6,2014
441,tt1095217,The Bad Lieutenant: Port of Call - New Orleans,6.6,2009
36,tt2199571,Run All Night,6.6,2015
1762,tt0119468,Kiss the Girls,6.6,1997
284,tt2355495,Barefoot,6.6,2014
3447,tt0073812,Tommy,6.6,1975
412,tt0870984,Antichrist,6.6,2009
61,tt2381941,Focus,6.6,2015
1340,tt0179098,Moonlight Mile,6.6,2002
128,tt2555736,The Second Best Exotic Marigold Hotel,6.6,2015
1364,tt0303361,May,6.6,2002
1552,tt1566501,For Greater Glory - The True Story of Cristiada,6.6,2012
3329,tt0094862,Child's Play,6.6,1988
120,tt3715320,Irrational Man,6.6,2015
3366,tt0094746,Biloxi Blues,6.6,1988
91,tt0884732,The Wedding Ringer,6.6,2015
3666,tt0090555,Crocodile Dundee,6.6,1986
90,tt1674771,Entourage,6.6,2015
342,tt0834001,Underworld: Rise of the Lycans,6.6,2009
1571,tt1621045,Think Like a Man,6.6,2012
3623,tt0106912,Fire in the Sky,6.6,1993
3310,tt0102603,Oscar,6.6,1991
132,tt1658801,Freeheld,6.6,2015
1374,tt0298744,Auto Focus,6.6,2002
1375,tt0289408,The Powerpuff Girls,6.6,2002
137,tt3766394,"Hello, My Name Is Doris",6.6,2015
3383,tt0093629,A Nightmare on Elm Street 3: Dream Warriors,6.6,1987
1535,tt1764183,Arbitrage,6.6,2012
3720,tt0059245,The Greatest Story Ever Told,6.6,1965
1710,tt0335563,Wonderland,6.6,2003
1316,tt0279331,Dark Blue,6.6,2002
274,tt2398231,The Homesman,6.6,2014
1795,tt0119668,Midnight in the Garden of Good and Evil,6.6,1997
1638,tt0314353,Tears of the Sun,6.6,2003
3221,tt0097428,Ghostbusters II,6.6,1989
3222,tt0097742,Licence to Kill,6.6,1989
3190,tt0120633,A Civil Action,6.6,1998
3501,tt0099582,Flatliners,6.6,1990
453,tt1013752,Fast & Furious,6.6,2009
3472,tt0067741,Shaft,6.6,1971
1624,tt0172156,Bad Boys II,6.6,2003
1799,tt0119567,The Lost World: Jurassic Park,6.6,1997
3465,tt0066995,Diamonds Are Forever,6.6,1971
273,tt1371150,This Is Where I Leave You,6.6,2014
3504,tt0100168,Mo' Better Blues,6.6,1990
1402,tt0111280,Star Trek: Generations,6.6,1994
1428,tt0110950,Reality Bites,6.6,1994
3520,tt0100260,Nightbreed,6.6,1990
3177,tt0119314,The Horse Whisperer,6.6,1998
1485,tt0401729,John Carter,6.6,2012
1502,tt1636826,Project X,6.6,2012
3364,tt0096071,The Serpent and the Rainbow,6.5,1988
885,tt0219965,Bandits,6.5,2001
3385,tt0092644,Beverly Hills Cop II,6.5,1987
338,tt0076929,Wizards,6.5,1977
215,tt1086772,Blended,6.5,2014
2110,tt0384680,The Weather Man,6.5,2005
2694,tt0087182,Dune,6.5,1984
2879,tt0105399,Seong lung wui,6.5,1992
1989,tt0089880,Rambo: First Blood Part II,6.5,1985
877,tt0200027,Riding in Cars with Boys,6.5,2001
1086,tt1632708,Friends with Benefits,6.5,2011
3340,tt0095863,Phantasm II,6.5,1988
1986,tt0089469,Legend,6.5,1985
230,tt0458481,Sin City: A Dame to Kill For,6.5,2014
3619,tt0110265,Killing Zoe,6.5,1993
2093,tt0397101,The Skeleton Key,6.5,2005
2935,tt0116136,DragonHeart,6.5,1996
611,tt1126618,Morning Glory,6.5,2010
1207,tt1616195,J. Edgar,6.5,2011
2094,tt0402910,Chaos,6.5,2005
644,tt0455407,The Crazies,6.5,2010
2183,tt0462590,Step Up,6.5,2006
1702,tt0356614,Foolproof,6.5,2003
888,tt0250224,Crazy/Beautiful,6.5,2001
2896,tt0082495,Halloween II,6.5,1981
1556,tt1547234,Premium Rush,6.5,2012
1974,tt1657510,Gimme Shelter,6.5,2013
818,tt0196229,Zoolander,6.5,2001
3522,tt0098987,The Adventures of Ford Fairlane,6.5,1990
346,tt0438488,Terminator Salvation,6.5,2009
1213,tt1687901,The Awakening,6.5,2011
3503,tt0099329,Cry-Baby,6.5,1990
2799,tt0114194,The Prophecy,6.5,1995
2865,tt0103976,City of Joy,6.5,1992
1166,tt1650043,Diary of a Wimpy Kid: Rodrick Rules,6.5,2011
2651,tt0796375,You Kill Me,6.5,2007
2611,tt0758766,Music and Lyrics,6.5,2007
2618,tt0858486,Battle for Terra,6.5,2007
1665,tt0313443,Out of Time,6.5,2003
1387,tt0110622,The Naked Gun 33â…“: The Final Insult,6.5,1994
2817,tt0113691,Losing Isaiah,6.5,1995
742,tt0120620,Brokedown Palace,6.5,1999
2036,tt0407304,War of the Worlds,6.5,2005
2053,tt0356910,Mr. & Mrs. Smith,6.5,2005
2742,tt0086491,Twilight Zone: The Movie,6.5,1983
2052,tt0403508,The Sisterhood of the Traveling Pants,6.5,2005
711,tt0150377,Double Jeopardy,6.5,1999
1396,tt0111070,The Santa Clause,6.5,1994
721,tt0134273,8MM,6.5,1999
716,tt0185937,The Blair Witch Project,6.5,1999
2042,tt0396752,Nanny McPhee,6.5,2005
2805,tt0112571,Boys on the Side,6.5,1995
1658,tt0264395,Basic,6.5,2003
2519,tt0465234,National Treasure: Book of Secrets,6.5,2007
2019,tt0089346,Into the Night,6.5,1985
3404,tt0093936,The Secret of My Success,6.5,1987
1184,tt1535970,The Ledge,6.5,2011
2566,tt0211933,Awake,6.5,2007
665,tt1464580,Stake Land,6.5,2010
184,tt2788710,The Interview,6.5,2014
3599,tt0107004,Geronimo: An American Legend,6.5,1993
2856,tt0104868,The Mighty Ducks,6.5,1992
2746,tt0086154,Psycho II,6.5,1983
204,tt0365907,A Walk Among the Tombstones,6.5,2014
2848,tt0103594,1492: Conquest of Paradise,6.5,1992
2749,tt0085271,Brainstorm,6.5,1983
2659,tt0465436,December Boys,6.5,2007
202,tt0435651,The Giver,6.5,2014
681,tt0120915,Star Wars: Episode I - The Phantom Menace,6.5,1999
2010,tt0088850,Brewster's Millions,6.5,1985
2839,tt0105690,Under Siege,6.5,1992
831,tt0244244,Swordfish,6.5,2001
1378,tt0246464,Big Trouble,6.5,2002
2836,tt0103644,AlienÂ³,6.5,1992
155,tt3832914,War Room,6.5,2015
2711,tt0087089,The Cotton Club,6.5,1984
603,tt1055292,Life as We Know It,6.5,2010
419,tt0971209,A Perfect Getaway,6.5,2009
974,tt0416236,The Spiderwick Chronicles,6.5,2008
2408,tt0337921,Cellular,6.5,2004
969,tt0425061,Get Smart,6.5,2008
1833,tt2302755,Olympus Has Fallen,6.5,2013
968,tt1007028,Zack and Miri Make a Porno,6.5,2008
2252,tt0422295,Fur: An Imaginary Portrait of Diane Arbus,6.5,2006
1525,tt1430615,Big Miracle,6.5,2012
2432,tt0368447,The Village,6.5,2004
561,tt1216492,Leap Year,6.5,2010
456,tt1247640,Banlieue 13 - Ultimatum,6.5,2009
3134,tt0120587,Antz,6.5,1998
3278,tt0102803,The Rocketeer,6.5,1991
496,tt1285309,The Joneses,6.5,2009
53,tt2140379,Self/less,6.5,2015
3137,tt0120890,Wild Things,6.5,1998
1503,tt1524137,Contraband,6.5,2012
2475,tt0349710,Ladder 49,6.5,2004
1346,tt0240510,The Four Feathers,6.5,2002
430,tt1230414,It's Complicated,6.5,2009
1265,tt0121765,Star Wars: Episode II - Attack of the Clones,6.5,2002
2229,tt0381971,Curious George,6.5,2006
1501,tt1327194,The Lucky One,6.5,2012
1848,tt1288558,Evil Dead,6.5,2013
3232,tt0097659,Kickboxer,6.5,1989
1855,tt2312718,Homefront,6.5,2013
2361,tt0349903,Ocean's Twelve,6.5,2004
2270,tt0443489,Dreamgirls,6.5,2006
1760,tt0118689,Bean,6.5,1997
2269,tt0450340,Unknown,6.5,2006
998,tt0970411,City of Ember,6.5,2008
1520,tt1615065,Savages,6.5,2012
1876,tt2388715,Oculus,6.5,2013
1870,tt3063516,Jackass Presents: Bad Grandpa,6.5,2013
1751,tt0118571,Air Force One,6.5,1997
19,tt1951266,The Hunger Games: Mockingjay - Part 2,6.5,2015
3085,tt0164212,Under Suspicion,6.5,2000
1875,tt1650554,Kick-Ass 2,6.5,2013
1775,tt0119715,MouseHunt,6.5,1997
451,tt0963178,The International,6.5,2009
514,tt1320253,The Expendables,6.5,2010
81,tt1014763,Child 44,6.5,2015
2469,tt0360009,Spartan,6.5,2004
567,tt1017451,The Runaways,6.5,2010
919,tt1135985,Sex Drive,6.5,2008
3314,tt0101786,Dutch,6.5,1991
2294,tt0408985,Last Holiday,6.5,2006
2497,tt0080761,Friday the 13th,6.5,1980
2498,tt0080745,Flash Gordon,6.5,1980
572,tt1231583,Due Date,6.5,2010
1476,tt1656190,Safe,6.5,2012
1493,tt1591479,Act of Valor,6.5,2012
3157,tt0120787,A Perfect Murder,6.5,1998
3193,tt0133751,The Faculty,6.5,1998
105,tt2554274,Crimson Peak,6.5,2015
1289,tt0259446,My Big Fat Greek Wedding,6.5,2002
3335,tt0094761,The Blob,6.5,1988
2302,tt0454824,Flyboys,6.5,2006
2317,tt0441048,Dhoom 2,6.5,2006
2205,tt0384537,Silent Hill,6.5,2006
377,tt1127180,Drag Me to Hell,6.5,2009
1721,tt0120347,Tomorrow Never Dies,6.5,1997
1932,tt1747958,Blood Ties,6.5,2013
1256,tt1588334,"Jeff, Who Lives at Home",6.5,2011
3005,tt0130623,Dinosaur,6.5,2000
574,tt1179034,From Paris with Love,6.5,2010
3014,tt0187078,Gone In Sixty Seconds,6.5,2000
3195,tt0127723,Can't Hardly Wait,6.5,1998
3307,tt0102175,Jungle Fever,6.5,1991
1054,tt1129423,Fireproof,6.5,2008
86,tt1666801,The DUFF,6.5,2015
937,tt0499448,The Chronicles of Narnia: Prince Caspian,6.5,2008
3312,tt0102900,Shattered,6.5,1991
2121,tt0398165,The Longest Yard,6.4,2005
187,tt0831387,Godzilla,6.4,2014
2363,tt0319262,The Day After Tomorrow,6.4,2004
1478,tt1374992,Upside Down,6.4,2012
780,tt0151137,Joan of Arc,6.4,1999
206,tt3442006,Cake,6.4,2014
3735,tt0077572,Force 10 from Navarone,6.4,1978
837,tt0159273,Behind Enemy Lines,6.4,2001
834,tt0173840,Final Fantasy: The Spirits Within,6.4,2001
1479,tt1482459,The Lorax,6.4,2012
3736,tt0077369,Convoy,6.4,1978
2645,tt0484740,Love in the Time of Cholera,6.4,2007
208,tt2975578,The Purge: Anarchy,6.4,2014
2670,tt0079945,Star Trek: The Motion Picture,6.4,1979
1420,tt0111419,Thumbelina,6.4,1994
3523,tt0100201,Mr. Destiny,6.4,1990
808,tt0252866,American Pie 2,6.4,2001
197,tt1924435,Let's Be Cops,6.4,2014
8,tt2293640,Minions,6.4,2015
1491,tt1800741,Step Up Revolution,6.4,2012
3527,tt0099800,House Party,6.4,1990
1499,tt1645170,The Dictator,6.4,2012
1423,tt0109836,Frankenstein,6.4,1994
1132,tt1657507,Colombiana,6.4,2011
788,tt0125971,Outside Providence,6.4,1999
1006,tt0489281,Stop-Loss,6.4,2008
3568,tt0107362,Last Action Hero,6.4,1993
2634,tt0760329,The Water Horse,6.4,2007
920,tt0795421,Mamma Mia!,6.4,2008
2228,tt0367027,Shortbus,6.4,2006
942,tt0452608,Death Race,6.4,2008
3610,tt0108174,So I Married an Axe Murderer,6.4,1993
881,tt0219822,Human Nature,6.4,2001
934,tt0448157,Hancock,6.4,2008
3670,tt0091541,The Money Pit,6.4,1986
1091,tt1411697,The Hangover Part II,6.4,2011
2543,tt0481369,The Number 23,6.4,2007
2220,tt0454841,The Hills Have Eyes,6.4,2006
1083,tt1564367,Just Go With It,6.4,2011
2190,tt0477347,Night at the Museum,6.4,2006
3600,tt0107034,The Good Son,6.4,1993
1439,tt0110944,Rapa Nui,6.4,1994
890,tt0253798,Out Cold,6.4,2001
103,tt2436386,Project Almanac,6.4,2015
2195,tt0389860,Click,6.4,2006
1058,tt0455538,How to Lose Friends & Alienate People,6.4,2008
2208,tt0366548,Happy Feet,6.4,2006
910,tt0255819,Baby Boy,6.4,2001
909,tt0227005,Made,6.4,2001
2704,tt0087799,Night of the Comet,6.4,1984
901,tt0264761,Kissing Jessica Stein,6.4,2001
2555,tt0453451,Mr. Bean's Holiday,6.4,2007
2466,tt0368774,The Heart is Deceitful Above All Things,6.4,2004
841,tt0164334,Along Came a Spider,6.4,2001
2151,tt0421239,Red Eye,6.4,2005
20,tt1964418,Tomorrowland,6.4,2015
1506,tt1486192,The Raven,6.4,2012
31,tt2848292,Pitch Perfect 2,6.4,2015
2393,tt0330793,The Punisher,6.4,2004
1516,tt1596365,The Woman in Black,6.4,2012
844,tt0250687,Rat Race,6.4,2001
2266,tt0384793,Accepted,6.4,2006
2399,tt0371246,Spanglish,6.4,2004
2617,tt0419843,In the Land of Women,6.4,2007
172,tt2872732,Lucy,6.4,2014
1441,tt1496025,Underworld: Awakening,6.4,2012
2170,tt0398027,Down in the Valley,6.4,2005
859,tt0180734,Hardball,6.4,2001
1583,tt1885300,Best Man Down,6.4,2012
1116,tt1448755,Killer Elite,6.4,2011
1042,tt1024715,Choke,6.4,2008
862,tt0261983,Session 9,6.4,2001
3571,tt0106582,Cliffhanger,6.4,1993
3584,tt0108333,The Three Musketeers,6.4,1993
2243,tt0422720,Marie Antoinette,6.4,2006
71,tt3530002,The Night Before,6.4,2015
2460,tt0297284,Mindhunters,6.4,2004
727,tt0144214,The General's Daughter,6.4,1999
1240,tt0466893,Margaret,6.4,2011
602,tt1470827,Monsters,6.4,2010
2942,tt0117998,Twister,6.4,1996
1747,tt0119395,The Jackal,6.4,1997
2925,tt0117333,Phenomenon,6.4,1996
2922,tt0117705,Space Jam,6.4,1996
1877,tt1210819,The Lone Ranger,6.4,2013
363,tt1142988,The Ugly Truth,6.4,2009
435,tt0808526,Life During Wartime,6.4,2009
630,tt0815236,She's Out of My League,6.4,2010
2911,tt0082817,Nighthawks,6.4,1981
1967,tt2345112,Parkland,6.4,2013
360,tt1001508,He's Just Not That Into You,6.4,2009
1693,tt0289635,Young Adam,6.4,2003
1210,tt1571222,A Dangerous Method,6.4,2011
633,tt1212419,Hereafter,6.4,2010
643,tt1531663,Everything Must Go,6.4,2010
1868,tt2387559,Delivery Man,6.4,2013
3245,tt0096794,Always,6.4,1989
652,tt1244659,Extraordinary Measures,6.4,2010
3241,tt0098627,Weekend at Bernie's,6.4,1989
1985,tt0090264,A View to a Kill,6.4,1985
2880,tt0105414,Single White Female,6.4,1992
1992,tt0088814,The Black Cauldron,6.4,1985
658,tt1107319,Dirty Girl,6.4,2010
410,tt0433362,Daybreakers,6.4,2009
330,tt0076070,The Gauntlet,6.4,1977
1681,tt0279111,Gods and Generals,6.4,2003
1254,tt1788391,Kill List,6.4,2011
446,tt1151359,Leaves of Grass,6.4,2009
2941,tt0116253,Executive Decision,6.4,1996
604,tt1020558,Centurion,6.4,2010
2847,tt0105417,Sister Act,6.4,1992
3066,tt0160797,Rules of Engagement,6.4,2000
1900,tt1661382,Grudge Match,6.4,2013
406,tt1130080,The Informant!,6.4,2009
3041,tt0186566,Space Cowboys,6.4,2000
1344,tt0309377,Blood Work,6.4,2002
565,tt1438254,Charlie St. Cloud,6.4,2010
3055,tt0177971,The Perfect Storm,6.4,2000
1889,tt1980209,Pain & Gain,6.4,2013
1908,tt1985966,Cloudy with a Chance of Meatballs 2,6.4,2013
3029,tt0215129,Road Trip,6.4,2000
1348,tt0265349,The Mothman Prophecies,6.4,2002
581,tt1226229,Get Him to the Greek,6.4,2010
3004,tt0207201,What Women Want,6.4,2000
589,tt1231587,Hot Tub Time Machine,6.4,2010
594,tt1126591,Burlesque,6.4,2010
1924,tt2005374,The Frozen Ground,6.4,2013
3319,tt0095519,License to Drive,6.4,1988
1887,tt1860353,Turbo,6.4,2013
597,tt1433108,Faster,6.4,2010
2976,tt0116313,The First Wives Club,6.4,1996
2975,tt0117918,Tin Cup,6.4,1996
1934,tt0882977,Snitch,6.4,2013
389,tt0892782,Monsters vs Aliens,6.4,2009
382,tt1058017,The Invention of Lying,6.4,2009
1243,tt1007029,The Iron Lady,6.4,2011
2967,tt0116830,Last Man Standing,6.4,1996
381,tt1111422,The Taking of Pelham 1 2 3,6.4,2009
2959,tt0115963,The Craft,6.4,1996
327,tt0076716,Sinbad and the Eye of the Tiger,6.4,1977
1860,tt2334879,White House Down,6.4,2013
1339,tt0257756,High Crimes,6.4,2002
1800,tt0119210,Switchback,6.4,1997
720,tt0142342,Big Daddy,6.4,1999
2790,tt0114214,The Quick and the Dead,6.4,1995
510,tt1014759,Alice in Wonderland,6.4,2010
3493,tt0099700,Gremlins 2: The New Batch,6.4,1990
458,tt0844479,The Collector,6.4,2009
767,tt0120646,The Deep End of the Ocean,6.4,1999
2786,tt0112508,Billy Madison,6.4,1995
3200,tt0124198,Very Bad Things,6.4,1998
2774,tt0112281,Ace Ventura: When Nature Calls,6.4,1995
1293,tt0253754,Star Trek: Nemesis,6.4,2002
2081,tt0373926,The Interpreter,6.4,2005
520,tt0944835,Salt,6.4,2010
3181,tt0133952,The Siege,6.4,1998
257,tt2345737,The Rover,6.4,2014
1633,tt0285823,Once Upon a Time in Mexico,6.4,2003
1793,tt0118623,Anna Karenina,6.4,1997
2067,tt0368709,Elizabethtown,6.4,2005
1818,tt1411250,Riddick,6.4,2013
243,tt2369135,Need for Speed,6.4,2014
2073,tt0443536,Hoodwinked!,6.4,2005
2745,tt0085862,Lone Wolf McQuade,6.4,1983
1281,tt0283111,National Lampoonâ€™s Van Wilder,6.4,2002
2739,tt0085255,Blue Thunder,6.4,1983
3227,tt0098439,Tango & Cash,6.4,1989
2815,tt0114367,Screamers,6.4,1995
1409,tt0111333,The Swan Princess,6.4,1994
685,tt0143145,The World Is Not Enough,6.4,1999
1309,tt0164184,The Sum of All Fears,6.4,2002
318,tt2908856,My Old Lady,6.4,2014
3163,tt0120844,Star Trek: Insurrection,6.4,1998
3408,tt0093543,Mio min Mio,6.4,1987
1183,tt1637706,Our Idiot Brother,6.4,2011
3507,tt0099365,Darkman,6.4,1990
1255,tt1242599,Bellflower,6.4,2011
534,tt1424381,Predators,6.4,2010
2831,tt0114609,Tales from the Hood,6.4,1995
1323,tt0264472,Changing Lanes,6.4,2002
1175,tt1541160,Flypaper,6.4,2011
3230,tt0097523,"Honey, I Shrunk the Kids",6.4,1989
1406,tt0111686,New Nightmare,6.4,1994
297,tt2281587,Muppets Most Wanted,6.4,2014
1295,tt0279113,The Good Girl,6.4,2002
295,tt2978462,Dolphin Tale 2,6.4,2014
3436,tt0071577,The Great Gatsby,6.4,1974
1635,tt0251127,How to Lose a Guy in 10 Days,6.4,2003
2438,tt0360201,Wimbledon,6.3,2004
6,tt1340138,Terminator Genisys,6.3,2015
557,tt1013743,Knight and Day,6.3,2010
3049,tt0209958,The Cell,6.3,2000
2319,tt0469263,The Astronaut Farmer,6.3,2006
2340,tt0470765,For Your Consideration,6.3,2006
2439,tt0364045,Taking Lives,6.3,2004
29,tt4046784,Maze Runner: The Scorch Trials,6.3,2015
3060,tt0220099,The Tigger Movie,6.3,2000
427,tt1186367,Ninja Assassin,6.3,2009
33,tt1051904,Goosebumps,6.3,2015
537,tt0892791,Shrek Forever After,6.3,2010
2378,tt0327679,Ella Enchanted,6.3,2004
538,tt0989757,Dear John,6.3,2010
544,tt1279935,Date Night,6.3,2010
2397,tt0349683,King Arthur,6.3,2004
448,tt1201167,Funny People,6.3,2009
2362,tt0290002,Meet the Fockers,6.3,2004
440,tt1300851,The Boondock Saints II: All Saints Day,6.3,2009
523,tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,6.3,2010
450,tt0375568,Astro Boy,6.3,2009
2402,tt0367479,After the Sunset,6.3,2004
461,tt1294213,Solitary Man,6.3,2009
3071,tt0171433,Keeping the Faith,6.3,2000
26,tt2637276,Ted 2,6.3,2015
3739,tt0077394,Damien: Omen II,6.3,1978
3150,tt0120791,Practical Magic,6.3,1998
428,tt0976222,Bandslam,6.3,2009
45,tt3622592,Paper Towns,6.3,2015
2341,tt0492619,The Foot Fist Way,6.3,2006
2424,tt0351977,Walking Tall,6.3,2004
555,tt1053424,Repo Men,6.3,2010
3516,tt0100740,Tales from the Darkside: The Movie,6.3,1990
3298,tt0102945,Sleeping with the Enemy,6.3,1991
3176,tt0120770,A Night at the Roxbury,6.3,1998
689,tt0137494,Entrapment,6.3,1999
3412,tt0094142,Throw Momma from the Train,6.3,1987
315,tt1609479,Better Living Through Chemistry,6.3,2014
2602,tt0432021,Resident Evil: Extinction,6.3,2007
307,tt2309961,Afflicted,6.3,2014
2828,tt0113347,How To Make An American Quilt,6.3,1995
852,tt0260866,Don't Say a Word,6.3,2001
181,tt2170439,Horrible Bosses 2,6.3,2014
2813,tt0113972,Nick of Time,6.3,1995
2802,tt0113243,Hackers,6.3,1995
281,tt1441395,Under the Skin,6.3,2014
2789,tt0112401,Assassins,6.3,1995
189,tt2402157,The November Man,6.3,2014
726,tt0139462,Message in a Bottle,6.3,1999
3467,tt0067065,Escape from the Planet of the Apes,6.3,1971
2468,tt0345074,Connie and Carla,6.3,2004
198,tt0829150,Dracula Untold,6.3,2014
748,tt0181316,Blue Streak,6.3,1999
256,tt2318092,Endless Love,6.3,2014
2671,tt0079574,Moonraker,6.3,1979
762,tt0158811,Muppets from Space,6.3,1999
816,tt0250494,Legally Blonde,6.3,2001
809,tt0247638,The Princess Diaries,6.3,2001
3490,tt0100403,Predator 2,6.3,1990
804,tt0209163,The Mummy Returns,6.3,2001
769,tt0160401,In Too Deep,6.3,1999
231,tt2357291,Rio 2,6.3,2014
216,tt2004420,Neighbors,6.3,2014
227,tt2209764,Transcendence,6.3,2014
783,tt0162360,"Happy, Texas",6.3,1999
2583,tt0465494,Hitman,6.3,2007
2579,tt0481141,No Reservations,6.3,2007
2854,tt0103855,The Bodyguard,6.3,1992
141,tt1178665,A Walk in the Woods,6.3,2015
3301,tt0101757,Don't Tell Mom the Babysitter's Dead,6.3,1991
3682,tt0091738,Peggy Sue Got Married,6.3,1986
2479,tt0361309,We Don't Live Here Anymore,6.3,2004
2481,tt0381442,Narco,6.3,2004
579,tt0480255,The Losers,6.3,2010
596,tt1322312,Going the Distance,6.3,2010
392,tt1352824,Chloe,6.3,2009
92,tt1727776,Scouts Guide to the Zombie Apocalypse,6.3,2015
2506,tt0080365,American Gigolo,6.3,1980
600,tt1440728,The American,6.3,2010
2965,tt0116250,Evita,6.3,1996
2701,tt0086927,Bachelor Party,6.3,1984
903,tt0266391,The Cat's Meow,6.3,2001
2950,tt0115571,The Arrival,6.3,1996
609,tt1242432,I Spit on Your Grave,6.3,2010
109,tt1741273,Secret in Their Eyes,6.3,2015
368,tt0974661,17 Again,6.3,2009
123,tt1791682,While We're Young,6.3,2015
2919,tt0116996,Mars Attacks!,6.3,1996
2901,tt0082136,The Cannonball Run,6.3,1981
339,tt0077681,The Hills Have Eyes,6.3,1977
650,tt1555064,Country Strong,6.3,2010
2881,tt0104549,Jennifer Eight,6.3,1992
878,tt0181739,Osmosis Jones,6.3,2001
2875,tt0105219,Rapid Fire,6.3,1992
2872,tt0105699,Unlawful Entry,6.3,1992
869,tt0278488,How High,6.3,2001
666,tt1032751,The Warrior's Way,6.3,2010
2568,tt1179904,Paranormal Activity,6.3,2007
477,tt0986263,Surrogates,6.3,2009
850,tt0202470,Rock Star,6.3,2001
2050,tt0358082,Robots,6.3,2005
2108,tt0398712,Assault on Precinct 13,6.3,2005
1573,tt1667310,Deadfall,6.3,2012
2107,tt0408790,Flightplan,6.3,2005
1984,tt0089530,Mad Max Beyond Thunderdome,6.3,1985
1756,tt0119738,My Best Friend's Wedding,6.3,1997
1643,tt0338337,Paycheck,6.3,2003
2286,tt0413895,Charlotte's Web,6.3,2006
1839,tt1335975,47 Ronin,6.3,2013
1155,tt1268799,A Very Harold & Kumar Christmas,6.3,2011
1850,tt2404311,The Family,6.3,2013
1979,tt2234155,The Internship,6.3,2013
1749,tt0120053,The Saint,6.3,1997
1035,tt0409345,Surveillance,6.3,2008
1193,tt0810922,Take Me Home Tonight,6.3,2011
1551,tt2023453,Diary of a Wimpy Kid: Dog Days,6.3,2012
1203,tt1536048,W.E.,6.3,2011
